2026-05-19 09:13:38.236491+03:00,164
2026-05-19 13:24:51.719482+03:00,135
2026-05-19 16:41:59.484125+03:00,132
2026-05-19 19:51:33.553637+03:00,357
2026-05-19 22:05:21.766049+03:00,180
2026-05-20 00:03:06.035408+03:00,80
2026-05-20 01:45:42.597283+03:00,77
2026-05-20 03:12:02.828846+03:00,57
2026-05-20 07:47:55.894661+03:00,89
2026-05-20 11:29:42.141435+03:00,192
2026-05-20 14:31:27.602992+03:00,136
2026-05-20 18:36:14.348710+03:00,263
2026-05-20 21:23:02.257335+03:00,255
2026-05-20 23:35:11.712434+03:00,87
2026-05-21 01:25:56.193403+03:00,69
2026-05-21 02:50:02.177645+03:00,58
2026-05-21 07:13:54.545963+03:00,70
2026-05-21 11:08:56.724099+03:00,210
2026-05-21 14:48:50.341423+03:00,111
2026-05-21 18:40:08.851733+03:00,229
2026-05-21 21:04:32.427128+03:00,286
2026-05-21 23:21:43.335816+03:00,81
2026-05-22 00:59:42.553122+03:00,61
2026-05-22 02:14:19.947885+03:00,59
2026-05-22 04:30:38.353150+03:00,33
2026-05-22 09:13:24.945499+03:00,133
2026-05-22 12:57:43.645093+03:00,180
2026-05-22 15:29:50.854525+03:00,132
2026-05-22 18:38:21.750638+03:00,228
2026-05-22 20:57:32.386515+03:00,175
2026-05-22 23:01:41.491411+03:00,100
2026-05-23 00:43:56.370677+03:00,56
2026-05-23 02:07:05.729399+03:00,46
2026-05-23 04:23:52.517728+03:00,38
2026-05-23 08:06:39.763471+03:00,37
2026-05-23 10:55:29.678756+03:00,191
2026-05-23 12:59:48.875598+03:00,285
2026-05-23 14:22:45.032545+03:00,245
2026-05-23 15:35:51.998520+03:00,152
2026-05-23 17:41:30.731106+03:00,111
2026-05-23 19:04:42.641167+03:00,125
2026-05-23 20:34:44.689881+03:00,102
2026-05-23 22:19:01.784715+03:00,67
2026-05-23 23:26:20.557714+03:00,43
2026-05-24 00:28:51.643982+03:00,45
2026-05-24 01:30:24.644667+03:00,42
2026-05-24 03:01:52.828883+03:00,35
2026-05-24 07:48:28.726423+03:00,34
2026-05-24 10:51:34.895578+03:00,144
2026-05-24 13:00:08.645622+03:00,239
2026-05-24 14:49:39.895218+03:00,155
2026-05-24 16:46:45.034007+03:00,150
2026-05-24 18:09:26.585538+03:00,141
2026-05-24 19:33:42.578818+03:00,109
2026-05-24 21:01:24.282641+03:00,91
2026-05-24 22:47:04.051267+03:00,38
2026-05-25 00:02:37.350440+03:00,25
2026-05-25 01:30:52.042578+03:00,30
2026-05-25 03:05:07.233166+03:00,27
2026-05-25 08:06:44.066672+03:00,85
2026-05-25 12:12:43.151234+03:00,174
2026-05-25 15:50:01.282645+03:00,118
2026-05-25 18:54:47.224451+03:00,280
2026-05-25 20:48:06.787085+03:00,278
2026-05-25 22:48:41.636378+03:00,108
2026-05-26 00:15:41.842806+03:00,78
2026-05-26 01:35:34.192418+03:00,79
2026-05-26 03:10:52.214674+03:00,68
2026-05-26 07:45:32.051958+03:00,85
2026-05-26 11:35:30.443828+03:00,188
2026-05-26 19:27:10.597459+03:00,303
2026-05-26 22:05:54.245965+03:00,177
2026-05-27 00:12:03.329350+03:00,76
2026-05-27 01:50:14.696574+03:00,76
2026-05-27 03:13:26.398498+03:00,56
2026-05-27 07:57:05.404759+03:00,87
2026-05-27 11:45:19.286744+03:00,204
2026-05-27 15:24:26.478906+03:00,128
2026-05-27 19:24:42.829246+03:00,302
2026-05-27 21:38:57.237951+03:00,201
2026-05-28 00:03:58.590785+03:00,62
2026-05-28 01:57:32.996584+03:00,57
2026-05-28 03:08:16.542008+03:00,50
2026-05-28 07:51:18.384411+03:00,86
2026-05-28 11:46:46.501663+03:00,219
2026-05-28 15:33:36.168231+03:00,119
2026-05-28 19:57:45.157380+03:00,341
2026-05-28 22:41:33.352739+03:00,110
2026-05-29 00:59:46.289328+03:00,64
2026-05-29 02:38:38.453917+03:00,59
2026-05-29 07:09:19.654974+03:00,73
2026-05-29 11:25:03.569473+03:00,188
2026-05-29 14:48:30.189167+03:00,145
2026-05-29 18:53:30.355996+03:00,250
2026-05-29 21:38:13.969808+03:00,149
2026-05-30 00:10:14.779988+03:00,45
2026-05-30 01:51:52.021832+03:00,42
2026-05-30 03:12:39.131403+03:00,43
2026-05-30 07:35:14.253447+03:00,35
2026-05-30 10:43:13.785071+03:00,178
2026-05-30 13:04:50.229951+03:00,279
2026-05-30 14:53:54.029200+03:00,226
2026-05-30 16:51:02.949277+03:00,174
2026-05-30 18:13:58.965776+03:00,146
2026-05-30 19:34:38.243973+03:00,125
2026-05-30 21:04:59.292786+03:00,91
2026-05-30 22:49:46.372051+03:00,50
2026-05-31 00:05:30.324808+03:00,34
2026-05-31 01:32:06.889198+03:00,41
2026-05-31 03:05:01.308152+03:00,38
2026-05-31 08:05:05.030313+03:00,35
2026-05-31 11:27:03.507702+03:00,159
2026-05-31 13:32:30.683394+03:00,237
2026-05-31 15:14:15.944571+03:00,157
2026-05-31 17:18:33.427424+03:00,138
2026-05-31 18:50:19.859609+03:00,140
2026-05-31 20:14:02.908477+03:00,135
2026-05-31 21:45:48.646946+03:00,116
2026-05-31 23:15:00.042886+03:00,65
2026-06-01 00:33:18.212579+03:00,44
2026-06-01 02:05:14.132549+03:00,42
2026-06-01 04:40:44.201995+03:00,29
2026-06-01 10:06:04.615073+03:00,162
2026-06-01 16:13:36.196721+03:00,150
2026-06-01 22:09:11.974113+03:00,170
2026-06-02 01:21:34.254146+03:00,61
2026-06-02 02:52:42.040342+03:00,52
2026-06-02 07:38:29.464097+03:00,80
2026-06-02 12:13:11.874297+03:00,193
2026-06-02 15:56:57.188666+03:00,140
2026-06-02 20:46:51.190825+03:00,308
2026-06-02 23:55:52.872165+03:00,60
2026-06-03 02:05:15.944491+03:00,62
2026-06-03 05:09:34.656842+03:00,52
2026-06-03 10:23:09.745715+03:00,199
2026-06-03 15:21:02.590517+03:00,115
2026-06-03 20:28:17.295766+03:00,292
2026-06-03 23:40:04.962472+03:00,75
2026-06-04 02:07:13.551799+03:00,53
2026-06-04 05:07:05.413969+03:00,47
2026-06-04 10:07:15.193576+03:00,202
2026-06-04 13:48:31.349961+03:00,163
2026-06-04 17:06:53.509466+03:00,125
2026-06-04 20:30:43.312250+03:00,264
2026-06-04 23:11:14.568536+03:00,85
2026-06-05 01:05:41.925433+03:00,62
2026-06-05 02:46:17.752850+03:00,61
2026-06-05 07:15:42.259284+03:00,40
2026-06-05 11:30:26.680805+03:00,83
2026-06-05 15:12:47.228256+03:00,286
2026-06-05 18:35:23.368845+03:00,220
2026-06-05 21:00:22.849814+03:00,162
2026-06-05 23:27:32.768200+03:00,76
2026-06-06 01:02:29.218941+03:00,56
2026-06-06 02:46:45.348106+03:00,49
2026-06-06 06:58:40.054951+03:00,36
2026-06-06 10:22:02.100895+03:00,125
2026-06-06 12:34:43.015545+03:00,221
2026-06-06 14:37:43.790141+03:00,184
2026-06-06 16:55:07.271107+03:00,134
2026-06-06 18:19:49.450450+03:00,138
2026-06-06 19:41:29.629434+03:00,110
2026-06-06 21:10:57.386609+03:00,73
2026-06-06 22:54:37.974912+03:00,51
2026-06-07 00:09:39.314677+03:00,41
2026-06-07 01:37:43.374910+03:00,44
2026-06-07 03:09:38.895079+03:00,39
2026-06-07 08:08:40.841198+03:00,37
2026-06-07 11:36:22.382372+03:00,162
2026-06-07 14:11:43.310268+03:00,187
2026-06-07 16:05:58.910086+03:00,111
2026-06-07 18:11:55.698984+03:00,104
2026-06-07 19:53:25.701559+03:00,103
2026-06-07 21:08:21.029668+03:00,95
2026-06-07 22:55:55.544366+03:00,55
2026-06-08 00:19:45.418357+03:00,38
2026-06-08 01:38:51.510637+03:00,35
2026-06-08 03:14:59.143343+03:00,28
2026-06-08 08:14:45.392387+03:00,89
2026-06-08 13:05:50.531613+03:00,151
2026-06-08 17:35:23.937024+03:00,130
2026-06-08 20:59:38.667314+03:00,241
2026-06-08 23:29:20.880604+03:00,62
2026-06-09 01:12:22.825896+03:00,58
2026-06-09 02:47:48.615538+03:00,50
2026-06-09 07:01:34.825075+03:00,66
2026-06-09 11:07:23.917718+03:00,382
2026-06-09 14:41:03.640497+03:00,283
2026-06-09 18:16:27.131396+03:00,192
2026-06-09 20:33:57.395757+03:00,304
2026-06-09 23:12:39.725976+03:00,96
2026-06-10 01:07:59.288053+03:00,79
2026-06-10 02:52:33.368723+03:00,70
2026-06-10 07:13:11.332379+03:00,70
2026-06-10 11:31:50.206451+03:00,215
2026-06-10 15:27:01.154375+03:00,165
2026-06-10 22:13:48.144391+03:00,124
2026-06-11 00:36:06.919891+03:00,37
2026-06-11 02:38:54.258272+03:00,46
2026-06-11 07:26:00.715450+03:00,76
2026-06-11 12:01:25.449827+03:00,191
2026-06-11 16:01:39.076237+03:00,106
2026-06-11 20:06:46.187658+03:00,221
2026-06-11 22:58:23.531978+03:00,71
2026-06-12 01:08:56.660236+03:00,49
2026-06-12 03:04:25.293635+03:00,43
2026-06-12 08:16:16.140891+03:00,48
2026-06-12 12:44:01.776533+03:00,196
2026-06-12 15:57:46.997642+03:00,121
2026-06-12 19:25:25.633557+03:00,98
2026-06-12 21:24:42.555098+03:00,81
2026-06-12 23:36:25.971771+03:00,48
2026-06-13 01:28:02.688750+03:00,44
2026-06-13 03:03:43.048993+03:00,40
2026-06-13 08:05:48.463325+03:00,27
2026-06-13 11:38:06.446999+03:00,151
2026-06-13 14:19:31.753080+03:00,158
2026-06-13 16:06:31.542085+03:00,117
2026-06-13 18:17:53.267759+03:00,104
2026-06-13 19:57:11.855305+03:00,84
2026-06-13 21:17:35.735771+03:00,59
2026-06-13 23:03:31.512408+03:00,43
2026-06-14 00:47:33.040426+03:00,36
2026-06-14 02:11:05.366563+03:00,31
2026-06-14 04:56:11.974822+03:00,22
2026-06-14 09:50:09.412702+03:00,66
2026-06-14 13:27:51.366297+03:00,193
2026-06-14 15:25:14.728004+03:00,158
2026-06-14 17:54:42.785965+03:00,138
2026-06-14 19:26:59.712565+03:00,114
2026-06-14 21:00:01.200917+03:00,101
2026-06-14 22:52:36.931632+03:00,42
2026-06-15 00:19:07.119669+03:00,31
2026-06-15 01:44:01.964868+03:00,29
2026-06-15 03:18:03.872955+03:00,27
2026-06-15 08:39:51.006512+03:00,87
2026-06-15 15:27:50.820773+03:00,99
2026-06-15 20:33:01.574981+03:00,248
2026-06-16 00:10:53.604464+03:00,50
2026-06-16 02:18:53.015012+03:00,43
2026-06-16 05:09:45.101325+03:00,40
2026-06-16 11:29:05.704787+03:00,150
2026-06-16 16:15:37.943235+03:00,133
2026-06-16 21:17:43.494231+03:00,245
2026-06-17 00:27:57.884714+03:00,72
2026-06-17 02:10:21.954689+03:00,70
2026-06-17 05:03:19.633289+03:00,57
2026-06-17 10:35:38.031945+03:00,5
2026-06-17 15:21:06.029537+03:00,496
2026-06-17 19:24:14.287251+03:00,372
2026-06-17 22:07:09.134511+03:00,155
2026-06-18 00:30:00.294234+03:00,59
2026-06-18 02:05:17.966723+03:00,58
2026-06-18 05:01:50.537230+03:00,50
2026-06-18 10:16:39.126688+03:00,168
2026-06-18 14:36:10.710962+03:00,131
2026-06-18 18:37:40.873985+03:00,183
2026-06-18 21:28:38.651828+03:00,175
2026-06-19 00:05:49.771747+03:00,73
2026-06-19 02:19:05.498152+03:00,72
2026-06-19 05:19:15.882957+03:00,70
2026-06-19 10:40:23.659792+03:00,158
2026-06-19 15:12:58.681435+03:00,135
2026-06-19 18:49:35.860881+03:00,213
2026-06-19 21:02:38.314495+03:00,165
2026-06-19 23:16:36.941531+03:00,66
2026-06-20 00:46:04.726501+03:00,55
2026-06-20 02:03:04.566088+03:00,49
2026-06-20 04:36:28.528667+03:00,40
2026-06-20 09:27:20.596544+03:00,74
2026-06-20 12:50:54.786457+03:00,234
2026-06-20 15:01:13.060130+03:00,151
2026-06-20 17:42:13.721319+03:00,113
2026-06-20 19:23:44.128359+03:00,99
2026-06-20 20:55:30.705796+03:00,65
2026-06-20 22:46:15.358780+03:00,61
2026-06-21 00:22:25.472021+03:00,38
2026-06-21 01:44:17.411279+03:00,37
2026-06-21 03:13:43.143134+03:00,34
2026-06-21 08:26:40.923999+03:00,27
2026-06-21 12:09:52.382098+03:00,193
2026-06-21 15:00:08.472823+03:00,169
2026-06-21 17:30:19.373887+03:00,113
2026-06-21 19:48:11.129469+03:00,114
2026-06-21 21:21:23.398367+03:00,101
2026-06-21 23:13:21.009372+03:00,48
2026-06-22 00:56:11.264363+03:00,28
2026-06-22 02:23:46.974905+03:00,31
2026-06-22 05:03:44.727017+03:00,24
2026-06-22 11:40:28.568153+03:00,165
2026-06-22 17:45:57.825104+03:00,166
2026-06-22 21:50:31.170368+03:00,154
2026-06-23 00:33:10.889087+03:00,49
2026-06-23 02:24:20.940599+03:00,44
2026-06-23 04:32:00.770381+03:00,36
2026-06-23 09:13:26.579550+03:00,118
2026-06-23 13:11:38.019984+03:00,146
2026-06-23 16:22:59.148746+03:00,119
2026-06-23 19:10:03.344083+03:00,284
2026-06-23 21:22:19.540303+03:00,193
2026-06-23 23:34:26.390685+03:00,50
2026-06-24 01:18:33.253766+03:00,50
2026-06-24 02:36:29.838924+03:00,45
2026-06-24 07:03:01.498130+03:00,83
2026-06-24 10:59:26.224005+03:00,189
2026-06-24 14:13:21.041768+03:00,121
2026-06-24 16:37:19.468797+03:00,134
2026-06-24 19:25:21.600697+03:00,256
2026-06-24 21:18:14.761479+03:00,222
2026-06-24 23:18:31.572182+03:00,80
2026-06-25 00:54:29.450224+03:00,50
2026-06-25 02:09:40.117837+03:00,44
2026-06-25 04:32:33.027260+03:00,34
2026-06-25 09:13:25.691951+03:00,113
2026-06-25 12:53:05.023082+03:00,165
2026-06-25 15:25:49.099905+03:00,122
2026-06-25 18:25:36.600356+03:00,175
2026-06-25 20:31:34.949934+03:00,244
2026-06-25 23:08:17.243600+03:00,92
2026-06-26 01:05:16.002579+03:00,63
2026-06-26 02:53:47.332567+03:00,59
2026-06-26 07:10:42.621709+03:00,74
2026-06-26 11:08:15.769651+03:00,166
2026-06-26 14:25:03.751356+03:00,123
2026-06-26 16:31:23.226087+03:00,119
2026-06-26 19:21:19.074699+03:00,195
2026-06-26 21:10:43.418036+03:00,143
2026-06-26 23:18:35.150641+03:00,68
2026-06-27 00:48:22.843736+03:00,48
2026-06-27 02:12:59.909458+03:00,36
2026-06-27 04:28:50.711650+03:00,28
2026-06-27 08:32:42.702292+03:00,37
2026-06-27 11:42:49.216529+03:00,242
2026-06-27 13:59:52.924839+03:00,229
2026-06-27 15:14:36.204463+03:00,152
2026-06-27 17:14:22.483184+03:00,97
2026-06-27 18:49:28.650173+03:00,105
2026-06-27 20:16:50.758844+03:00,84
2026-06-27 21:45:46.355867+03:00,84
2026-06-27 23:11:54.071309+03:00,34
2026-06-28 00:38:54.613665+03:00,30
2026-06-28 02:08:16.041454+03:00,25
2026-06-28 04:34:29.115346+03:00,19
2026-06-28 09:24:22.911525+03:00,65
2026-06-28 12:42:52.159859+03:00,211
2026-06-28 14:49:02.366935+03:00,179
2026-06-28 16:59:49.929568+03:00,130
2026-06-28 18:24:24.526270+03:00,109
2026-06-28 19:44:01.088139+03:00,98
2026-06-28 21:08:22.122845+03:00,109
2026-06-28 22:54:57.224057+03:00,59
2026-06-29 00:08:18.548908+03:00,33
2026-06-29 01:35:31.823855+03:00,36
2026-06-29 03:12:59.347328+03:00,34
2026-06-29 08:13:40.905119+03:00,84
2026-06-29 13:09:22.426963+03:00,185
2026-06-29 17:34:50.575698+03:00,146
2026-06-29 20:42:48.492016+03:00,224
2026-06-29 23:06:02.548408+03:00,62
2026-06-30 00:53:12.258597+03:00,50
2026-06-30 02:02:32.082237+03:00,46
2026-06-30 04:31:22.743579+03:00,37
2026-06-30 09:17:37.682432+03:00,131
2026-06-30 13:07:31.059008+03:00,169
2026-06-30 15:29:44.718421+03:00,120
2026-06-30 18:17:06.305047+03:00,178
2026-06-30 20:24:45.353069+03:00,297
2026-06-30 22:20:14.129845+03:00,121
2026-07-01 00:15:37.863599+03:00,69
2026-07-01 01:51:11.113567+03:00,64
2026-07-01 03:12:42.963428+03:00,55
2026-07-01 08:06:57.923055+03:00,91
2026-07-01 11:59:43.640264+03:00,190
2026-07-01 15:15:16.565088+03:00,118
2026-07-01 18:20:09.957896+03:00,202
2026-07-01 20:29:41.250601+03:00,269
2026-07-01 22:21:39.099696+03:00,144
2026-07-02 00:08:00.979870+03:00,61
2026-07-02 01:48:19.011628+03:00,51
2026-07-02 03:13:48.873311+03:00,52
2026-07-02 07:41:50.284804+03:00,67
2026-07-02 11:13:59.725062+03:00,158
2026-07-02 14:09:02.210313+03:00,117
2026-07-02 16:18:33.088025+03:00,116
2026-07-02 18:41:59.700566+03:00,198
2026-07-02 20:55:04.161068+03:00,214
2026-07-02 22:39:28.949621+03:00,74
2026-07-03 00:14:26.366093+03:00,57
2026-07-03 01:38:34.597234+03:00,57
2026-07-03 03:11:09.639443+03:00,46
2026-07-03 07:26:43.243375+03:00,77
2026-07-03 10:47:08.355346+03:00,150
2026-07-03 13:42:42.322151+03:00,115
2026-07-03 15:59:34.864967+03:00,125
2026-07-03 18:19:59.537876+03:00,174
2026-07-03 19:55:35.807683+03:00,178
2026-07-03 21:16:42.707195+03:00,115
2026-07-03 22:58:21.814764+03:00,63
2026-07-04 00:18:13.143936+03:00,35
2026-07-04 01:34:44.924941+03:00,34
2026-07-04 03:09:52.184233+03:00,30
2026-07-04 10:23:47.989500+03:00,101
2026-07-04 12:37:44.178236+03:00,234
2026-07-04 14:37:19.120904+03:00,180
2026-07-04 16:44:56.149894+03:00,116
2026-07-04 18:10:22.923936+03:00,99
2026-07-04 19:32:50.547672+03:00,105
2026-07-04 21:05:25.563216+03:00,83
2026-07-04 22:45:47.456223+03:00,59
2026-07-05 00:03:50.013668+03:00,43
2026-07-05 01:29:32.059542+03:00,45
2026-07-05 02:36:59.887161+03:00,46
2026-07-05 06:56:53.004241+03:00,25
2026-07-05 10:34:21.039740+03:00,134
2026-07-05 13:21:33.825850+03:00,215
2026-07-05 14:55:53.413545+03:00,139
2026-07-05 16:55:54.662095+03:00,105
2026-07-05 18:18:38.863145+03:00,107
2026-07-05 19:35:39.316062+03:00,122
2026-07-05 21:08:15.268049+03:00,95
2026-07-05 22:52:07.820503+03:00,54
2026-07-06 00:07:28.446154+03:00,42
2026-07-06 01:31:57.866513+03:00,49
2026-07-06 03:12:02.124732+03:00,39
2026-07-06 07:53:10.745465+03:00,76
2026-07-06 12:03:17.984071+03:00,167
2026-07-06 16:04:41.085765+03:00,107
2026-07-06 19:38:49.688256+03:00,266
2026-07-06 21:58:43.364778+03:00,164
2026-07-06 23:56:27.057314+03:00,52
2026-07-07 01:20:03.520940+03:00,50
2026-07-07 02:39:16.004281+03:00,48
2026-07-07 06:54:09.665760+03:00,86
2026-07-07 10:45:34.710343+03:00,157
2026-07-07 14:13:10.019421+03:00,132
2026-07-07 16:35:55.605244+03:00,115
2026-07-07 19:34:40.036397+03:00,293
2026-07-07 22:05:18.344476+03:00,144
2026-07-08 00:07:33.259444+03:00,53
2026-07-08 01:38:23.611647+03:00,55
2026-07-08 03:01:48.673955+03:00,39
2026-07-08 06:55:19.109869+03:00,74
2026-07-08 09:33:05.787824+03:00,135
2026-07-08 12:28:23.503882+03:00,191
2026-07-08 14:24:55.840634+03:00,156
2026-07-08 16:08:10.804094+03:00,144
2026-07-08 18:50:31.835010+03:00,222
2026-07-08 20:42:32.973077+03:00,275
2026-07-08 22:40:51.372261+03:00,96
2026-07-09 00:13:24.951354+03:00,54
2026-07-09 01:33:42.773675+03:00,57
2026-07-09 03:15:59.513136+03:00,46
2026-07-09 07:32:01.937893+03:00,77
2026-07-09 11:32:07.926723+03:00,169
2026-07-09 15:10:06.164490+03:00,117
2026-07-09 18:41:47.411281+03:00,221
2026-07-09 21:00:47.858623+03:00,271
2026-07-09 23:21:17.316470+03:00,86
2026-07-10 01:00:33.934223+03:00,58
2026-07-10 02:46:27.069763+03:00,47
2026-07-10 06:49:17.380307+03:00,71
2026-07-10 10:41:11.411005+03:00,153
2026-07-10 14:09:50.696393+03:00,152
2026-07-10 16:27:58.273226+03:00,123
2026-07-10 18:58:30.363973+03:00,224
2026-07-10 20:54:57.713648+03:00,167
2026-07-10 22:39:36.071987+03:00,63
2026-07-11 00:10:14.083386+03:00,35
2026-07-11 01:32:32.202869+03:00,41
2026-07-11 03:03:06.108696+03:00,28
2026-07-11 06:52:38.149605+03:00,31
2026-07-11 09:18:11.997396+03:00,73
2026-07-11 11:20:23.540193+03:00,219
2026-07-11 13:00:04.970450+03:00,290
2026-07-11 14:15:30.094617+03:00,249
2026-07-11 15:30:31.354158+03:00,163
2026-07-11 17:23:21.398885+03:00,147
2026-07-11 18:31:55.980897+03:00,128
2026-07-11 20:02:42.602568+03:00,103
2026-07-11 21:27:54.866166+03:00,82
2026-07-11 22:45:13.786524+03:00,67
2026-07-11 23:56:18.788837+03:00,39
2026-07-12 00:57:08.328591+03:00,39
2026-07-12 01:58:14.562273+03:00,40
2026-07-12 03:03:40.433604+03:00,39
2026-07-12 07:07:17.114936+03:00,31
2026-07-12 10:07:48.025651+03:00,96
2026-07-12 12:27:45.950012+03:00,227
2026-07-12 13:56:27.273247+03:00,190
2026-07-12 15:03:54.844172+03:00,139
2026-07-12 17:05:41.907249+03:00,143
2026-07-12 18:34:41.799323+03:00,128
2026-07-12 20:04:21.662707+03:00,143
2026-07-12 21:28:20.843337+03:00,117
2026-07-12 22:42:43.807716+03:00,72
2026-07-12 23:56:39.630194+03:00,44
2026-07-13 00:58:25.377791+03:00,44
2026-07-13 01:59:51.510890+03:00,41
2026-07-13 03:04:57.588344+03:00,36
2026-07-13 07:09:40.040552+03:00,78
2026-07-13 10:49:02.379198+03:00,157
2026-07-13 14:18:05.253094+03:00,164
2026-07-13 16:39:57.047738+03:00,138
2026-07-13 19:37:50.288476+03:00,290
2026-07-13 21:46:13.860467+03:00,194
2026-07-13 23:19:07.569565+03:00,87
2026-07-14 00:29:44.004557+03:00,61
2026-07-14 01:31:56.962131+03:00,59
2026-07-14 02:57:34.224607+03:00,46
2026-07-14 06:21:08.064117+03:00,68
2026-07-14 08:53:04.884029+03:00,135
2026-07-14 11:16:54.835992+03:00,176
2026-07-14 13:18:15.884925+03:00,160
2026-07-14 14:56:19.501367+03:00,139
2026-07-14 17:03:56.740745+03:00,132
2026-07-14 18:59:16.609215+03:00,283
2026-07-14 20:23:32.170953+03:00,274
2026-07-14 21:40:42.509820+03:00,169
2026-07-14 23:16:24.374429+03:00,78
2026-07-15 00:31:21.162064+03:00,64
2026-07-15 02:00:19.421728+03:00,58
2026-07-15 03:51:54.665782+03:00,44
2026-07-15 07:08:29.833753+03:00,77
2026-07-15 09:36:50.956604+03:00,110
2026-07-15 12:11:46.733116+03:00,201
2026-07-15 14:10:06.196346+03:00,136
2026-07-15 15:52:33.783805+03:00,120
2026-07-15 17:56:25.337069+03:00,167
2026-07-15 19:39:05.641569+03:00,220
2026-07-15 21:11:59.113548+03:00,226
2026-07-15 22:45:36.361408+03:00,92
2026-07-16 00:04:34.217500+03:00,47
2026-07-16 01:30:58.931162+03:00,49
2026-07-16 03:02:36.726707+03:00,43
2026-07-16 06:47:52.224622+03:00,61
2026-07-16 09:22:44.223842+03:00,109
2026-07-16 11:41:18.682734+03:00,165
2026-07-16 14:03:59.104816+03:00,146
2026-07-16 16:01:41.013024+03:00,140
2026-07-16 18:17:23.711408+03:00,184
2026-07-16 19:49:24.289461+03:00,289
2026-07-16 21:09:01.247825+03:00,220
2026-07-16 22:41:43.612501+03:00,101
2026-07-17 00:06:54.482652+03:00,55
2026-07-17 01:29:59.686338+03:00,49
2026-07-17 02:31:12.186167+03:00,43
2026-07-17 06:14:44.696344+03:00,56
2026-07-17 09:00:00.644045+03:00,121
2026-07-17 11:23:52.886122+03:00,131
2026-07-17 13:18:58.977952+03:00,143
2026-07-17 14:53:06.031273+03:00,113
2026-07-17 16:48:49.567119+03:00,106
2026-07-17 18:17:33.914645+03:00,176
2026-07-17 19:40:58.450028+03:00,170
2026-07-17 21:09:33.777761+03:00,129
2026-07-17 22:40:32.480637+03:00,84
2026-07-18 00:00:59.935209+03:00,35
2026-07-18 01:24:09.150738+03:00,37
2026-07-18 02:26:00.196966+03:00,32
2026-07-18 03:57:49.023478+03:00,26
2026-07-18 07:07:23.549944+03:00,34
2026-07-18 09:28:40.795545+03:00,66
2026-07-18 11:24:11.569544+03:00,191
2026-07-18 12:59:06.511497+03:00,250
2026-07-18 14:13:41.222609+03:00,170
2026-07-18 15:28:53.510466+03:00,115
2026-07-18 17:01:53.271158+03:00,91
2026-07-18 18:30:05.852616+03:00,58
2026-07-18 19:31:32.471965+03:00,59
2026-07-18 20:58:42.286243+03:00,74
2026-07-18 22:17:40.589408+03:00,60
2026-07-18 23:21:26.557626+03:00,48
2026-07-19 00:25:40.346093+03:00,32
2026-07-19 01:25:13.938327+03:00,33
2026-07-19 02:28:39.341148+03:00,33
2026-07-19 04:05:19.598163+03:00,30
2026-07-19 07:50:59.127649+03:00,27
2026-07-19 10:29:04.328671+03:00,103
2026-07-19 12:29:25.459634+03:00,196
2026-07-19 13:57:06.072681+03:00,148
2026-07-19 15:03:10.828397+03:00,107
